JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
    10.700,    10.000,   443.874,     5.995,    -0.012,   115.507,    17.480,     1.404,    36.974,   886.430,     1.000,     5.594,   -48.416,    16.491,   267.588,   334.558,     3.841,    -5.903,    22.201,     6.467,     8.580,     2.949,    11.530,    11.530, 0.000E+00, 0.000E+00,
    10.800,    10.000,   443.888,     5.927,    -0.020,   114.244,     0.000,     1.312,    36.988,   886.430,     1.000,     5.568,   -83.480,     0.000,   258.935,   334.234,     8.403,    -0.222,    22.292,     6.685,     7.770,     2.840,    10.612,    10.612, 0.000E+00, 0.000E+00,
    10.900,    10.000,   443.896,     5.901,    -0.017,   113.221,     0.000,     1.317,    36.996,   886.430,     1.000,     5.542,   -96.936,     0.000,   253.947,   334.106,    12.579,     4.197,    22.371,     7.031,     7.823,     2.842,    10.664,    10.664, 0.000E+00, 0.000E+00,
    11.000,    10.000,   443.898,     5.858,    -0.016,   112.089,     0.000,     1.251,    36.998,   886.430,     1.000,     5.521,  -120.495,     0.000,   249.495,   333.903,    21.639,    14.448,    22.442,     7.207,     7.238,     2.762,    10.000,    10.000, 0.000E+00, 0.000E+00,
    11.100,    10.000,   443.921,     5.829,    -0.011,    99.207,     0.000,     1.274,    37.021,   886.430,     1.000,     5.512,  -123.036,     0.000,   248.914,   333.764,    22.650,    15.536,    22.477,     7.454,     7.448,     2.792,    10.241,    10.241, 0.000E+00, 0.000E+00,
    11.200,    10.000,   443.945,     5.792,    -0.020,    98.822,     0.000,     1.235,    37.045,   886.430,     1.000,     5.508,  -126.755,     0.000,   249.272,   333.586,    27.152,    15.288,    22.519,     7.579,     7.103,     2.743,     9.847,     9.847, 0.000E+00, 0.000E+00,
    11.300,    10.000,   443.964,     5.772,    -0.006,    97.038,     1.245,     1.247,    37.064,   919.230,     1.000,     5.507,  -139.676,     1.175,   244.928,   333.489,    31.443,    20.848,    22.541,     7.689,     7.210,     2.755,     9.965,     9.965, 0.000E+00, 0.000E+00,
    11.400,    10.000,   443.978,     5.748,    -0.013,    96.298,    72.648,     1.250,    37.078,   919.230,     1.000,     5.507,   -63.740,    68.535,   245.002,   333.377,    29.162,    14.737,    22.558,     7.689,     7.235,     2.763,     9.998,     9.998, 0.000E+00, 0.000E+00,
    11.500,    10.000,   443.987,     5.765,    -0.022,    96.114,   129.510,     1.190,    37.087,   919.230,     1.000,     5.520,    27.540,   122.179,   261.542,   333.458,    19.382,     3.341,    22.599,     7.813,     6.701,     2.688,     9.390,     9.390, 0.000E+00, 0.000E+00,
    11.600,    10.000,   443.991,     5.816,    -0.014,    94.206,   109.807,     1.135,    37.091,   919.230,     1.000,     5.537,    46.339,   103.591,   273.916,   333.702,     3.372,    -5.906,    22.635,     7.939,     6.225,     2.619,     8.844,     8.844, 0.000E+00, 0.000E+00,
    11.700,    10.000,   443.992,     5.836,    -0.029,    94.770,    38.423,     1.096,    37.092,   919.230,     1.000,     5.548,   -48.737,    36.248,   259.846,   333.795,    10.203,     0.833,    22.668,     8.092,     5.891,     2.566,     8.457,     8.457, 0.000E+00, 0.000E+00,
    11.800,    10.000,   443.989,     5.800,    -0.035,    93.464,     0.000,     1.126,    37.089,   919.230,     1.000,     5.540,   -99.799,     0.000,   259.070,   333.623,    18.326,     6.920,    22.685,     8.344,     6.165,     2.600,     8.764,     8.764, 0.000E+00, 0.000E+00,
    11.900,    10.000,   443.982,     5.778,    -0.024,    93.729,     0.000,     1.160,    37.082,   919.230,     1.000,     5.527,  -106.889,     0.000,   256.110,   333.521,    20.272,     9.206,    22.697,     8.517,     6.462,     2.636,     9.098,     9.098, 0.000E+00, 0.000E+00,
    12.000,    10.000,   443.971,     5.752,    -0.008,    93.098,     0.000,     1.153,    37.071,   919.230,     1.000,     5.514,   -95.416,     0.000,   258.770,   333.396,    15.455,     5.334,    22.707,     8.651,     6.401,     2.626,     9.027,     9.027, 0.000E+00, 0.000E+00,
    12.100,    10.000,   443.964,     5.744,    -0.023,    91.010,     0.000,     1.145,    37.064,   919.230,     1.000,     5.509,   -58.420,     0.000,   270.541,   333.355,     6.143,   -10.538,    22.711,     8.773,     6.331,     2.617,     8.948,     8.948, 0.000E+00, 0.000E+00,
    12.200,    10.000,   443.957,     5.741,    -0.034,    91.053,     0.000,     1.152,    37.057,   919.230,     1.000,     5.505,   -54.829,     0.000,   268.807,   333.340,     2.749,   -12.453,    22.712,     8.871,     6.396,     2.625,     9.020,     9.020, 0.000E+00, 0.000E+00,
    12.300,    10.000,   443.951,     5.736,    -0.036,    91.866,     0.249,     1.162,    37.051,   919.230,     1.000,     5.504,   -70.776,     0.235,   262.636,   333.320,     5.517,    -5.190,    22.711,     8.942,     6.487,     2.635,     9.121,     9.121, 0.000E+00, 0.000E+00,
    12.400,    10.000,   443.948,     5.730,    -0.028,    93.006,    41.269,     1.166,    37.048,   886.430,     1.000,     5.501,   -35.240,    38.933,   262.363,   333.288,     6.782,    -3.534,    22.707,     9.059,     6.527,     2.639,     9.165,     9.165, 0.000E+00, 0.000E+00,
    12.500,    10.000,   443.948,     5.777,    -0.029,    94.736,   135.494,     1.138,    37.048,   886.430,     1.000,     5.505,    78.944,   127.825,   276.024,   333.513,     1.548,   -10.156,    22.698,     9.180,     6.273,     2.606,     8.878,     8.878, 0.000E+00, 0.000E+00,
    12.600,    10.000,   443.952,     5.932,    -0.035,    96.319,   247.377,     1.127,    37.052,   919.230,     1.000,     5.523,   168.984,   233.374,   258.539,   334.254,     0.527,   -11.853,    22.685,     9.288,     6.180,     2.594,     8.774,     8.774, 0.000E+00, 0.000E+00,
    12.700,    10.000,   443.956,     5.928,    -0.031,    95.915,    54.630,     1.122,    37.056,   919.230,     1.000,     5.525,   -45.833,    51.538,   247.610,   334.238,    11.544,    -0.802,    22.668,     9.372,     6.126,     2.588,     8.714,     8.714, 0.000E+00, 0.000E+00,
    12.800,    10.000,   443.960,     5.829,    -0.016,    96.592,     0.000,     1.143,    37.060,   919.230,     1.000,     5.516,  -131.307,     0.000,   238.092,   333.765,    20.045,    15.589,    22.663,     9.453,     6.318,     2.614,     8.931,     8.931, 0.000E+00, 0.000E+00,
    12.900,    10.000,   443.963,     5.752,    -0.001,    96.093,     0.000,     1.117,    37.063,   919.230,     1.000,     5.508,  -146.029,     0.000,   233.599,   333.394,    24.130,    22.104,    22.658,     9.519,     6.087,     2.582,     8.669,     8.669, 0.000E+00, 0.000E+00,
    13.000,    10.000,   443.964,     5.696,     0.006,    94.944,     0.000,     1.128,    37.064,   919.230,     1.000,     5.501,  -160.465,     0.000,   230.369,   333.125,    29.207,    28.501,    22.676,     9.488,     6.185,     2.594,     8.779,     8.779, 0.000E+00, 0.000E+00,
    13.100,    10.000,   443.970,     5.640,     0.006,    91.103,     0.000,     1.120,    37.070,   919.230,     1.000,     5.491,  -165.713,     0.000,   229.334,   332.861,    30.350,    31.837,    22.710,     9.305,     6.123,     2.576,     8.700,     8.700, 0.000E+00, 0.000E+00,
    13.200,    10.000,   443.975,     5.592,     0.014,    90.034,     0.000,     1.105,    37.075,   919.230,     1.000,     5.479,  -167.703,     0.000,   230.405,   332.630,    32.607,    32.871,    22.755,     9.086,     6.002,     2.549,     8.551,     8.551, 0.000E+00, 0.000E+00,
    13.300,    10.000,   443.977,     5.554,     0.016,    89.901,     0.249,     1.095,    37.077,   919.230,     1.000,     5.464,  -169.748,     0.235,   231.359,   332.450,    34.342,    34.550,    22.808,     8.700,     5.927,     2.525,     8.453,     8.453, 0.000E+00, 0.000E+00,
    13.400,    10.000,   443.977,     5.519,     0.017,    88.037,    43.284,     1.078,    37.077,   919.230,     1.000,     5.448,  -116.825,    40.834,   237.861,   332.283,    32.616,    30.621,    22.832,     8.569,     5.783,     2.500,     8.283,     8.283, 0.000E+00, 0.000E+00,
    13.500,    10.000,   443.976,     5.509,     0.017,    87.877,   194.159,     1.043,    37.076,   919.230,     1.000,     5.442,    82.474,   183.169,   254.200,   332.234,    16.964,     5.696,    22.854,     8.488,     5.466,     2.452,     7.919,     7.919, 0.000E+00, 0.000E+00,
    13.600,    10.000,   443.972,     5.523,     0.019,    87.594,   156.136,     0.971,    37.072,   919.230,     1.000,     5.445,    31.766,   147.298,   251.557,   332.301,    20.207,    14.582,    22.892,     8.309,     4.854,     2.355,     7.209,     7.209, 0.000E+00, 0.000E+00,
    13.700,    10.000,   443.966,     5.495,     0.025,    87.064,    24.712,     1.028,    37.066,   919.230,     1.000,     5.438,   -89.342,    23.313,   252.766,   332.166,    19.789,    13.466,    22.870,     8.581,     5.351,     2.432,     7.784,     7.784, 0.000E+00, 0.000E+00,
    13.800,    10.000,   443.958,     5.469,     0.030,    85.672,     0.000,     1.018,    37.058,   919.230,     1.000,     5.421,  -113.775,     0.000,   251.872,   332.042,    19.654,    13.952,    22.884,     8.532,     5.266,     2.414,     7.680,     7.680, 0.000E+00, 0.000E+00,
    13.900,    10.000,   443.948,     5.446,     0.004,    85.407,     0.000,     1.004,    37.048,   886.430,     1.000,     5.404,  -120.335,     0.000,   249.225,   331.933,    20.453,    17.173,    22.895,     8.552,     5.149,     2.393,     7.542,     7.542, 0.000E+00, 0.000E+00,
    14.000,    10.000,   443.936,     5.422,    -0.008,    85.000,     0.000,     0.991,    37.036,   886.430,     1.000,     5.384,  -122.723,     0.000,   248.871,   331.818,    22.174,    17.602,    22.909,     8.565,     5.035,     2.373,     7.408,     7.408, 0.000E+00, 0.000E+00,
    14.100,    10.000,   443.933,     5.399,    -0.007,    78.738,     0.000,     0.980,    37.033,   886.430,     1.000,     5.363,  -124.709,     0.000,   248.252,   331.710,    22.845,    18.406,    22.916,     8.626,     4.943,     2.358,     7.300,     7.300, 0.000E+00, 0.000E+00,
    14.200,    10.000,   443.932,     5.375,     0.007,    78.369,     0.000,     0.969,    37.032,   886.430,     1.000,     5.342,  -127.217,     0.000,   247.135,   331.596,    22.342,    20.414,    22.927,     8.653,     4.847,     2.340,     7.187,     7.187, 0.000E+00, 0.000E+00,
    14.300,    10.000,   443.928,     5.350,     0.004,    77.972,     0.249,     0.956,    37.028,   886.430,     1.000,     5.322,  -124.858,     0.235,   248.479,   331.478,    22.942,    19.153,    22.941,     8.657,     4.743,     2.320,     7.063,     7.063, 0.000E+00, 0.000E+00,
    14.400,    10.000,   443.923,     5.328,     0.006,    77.289,    57.218,     0.945,    37.023,   886.430,     1.000,     5.301,   -71.488,    53.979,   246.891,   331.371,    23.266,    17.721,    22.953,     8.687,     4.644,     2.301,     6.945,     6.945, 0.000E+00, 0.000E+00,
    14.500,    10.000,   443.916,     5.318,     0.012,    76.992,    90.735,     0.932,    37.016,   886.430,     1.000,     5.291,   -18.015,    85.599,   260.770,   331.325,    18.816,    14.243,    22.964,     8.721,     4.534,     2.282,     6.816,     6.816, 0.000E+00, 0.000E+00,
    14.600,    10.000,   443.908,     5.309,     0.012,    76.949,   118.495,     0.893,    37.008,   886.430,     1.000,     5.284,     9.915,   111.787,   258.700,   331.283,    18.221,    11.068,    22.993,     8.664,     4.203,     2.223,     6.426,     6.426, 0.000E+00, 0.000E+00,
    14.700,    10.000,   443.898,     5.301,     0.023,    75.992,    32.431,     0.910,    36.998,   886.430,     1.000,     5.273,   -84.707,    30.595,   252.417,   331.242,    20.360,    16.117,    22.990,     8.769,     4.350,     2.246,     6.596,     6.596, 0.000E+00, 0.000E+00,
    14.800,    10.000,   443.886,     5.278,     0.019,    75.451,     0.000,     0.905,    36.986,   886.430,     1.000,     5.253,  -131.043,     0.000,   245.780,   331.134,    23.030,    22.659,    23.006,     8.743,     4.314,     2.234,     6.548,     6.548, 0.000E+00, 0.000E+00,
    14.900,    10.000,   443.872,     5.254,     0.022,    75.442,     0.000,     0.896,    36.972,   886.430,     1.000,     5.232,  -147.939,     0.000,   239.553,   331.019,    26.982,    29.491,    23.018,     8.774,     4.241,     2.219,     6.460,     6.460, 0.000E+00, 0.000E+00,
    15.000,    10.000,   443.857,     5.225,     0.020,    74.423,     0.000,     0.886,    36.957,   886.430,     1.000,     5.207,  -167.605,     0.000,   231.915,   330.882,    31.458,    37.180,    23.033,     8.795,     4.158,     2.201,     6.360,     6.360, 0.000E+00, 0.000E+00,
    15.100,    10.000,   443.850,     5.196,     0.018,    69.265,     0.000,     0.876,    36.950,   886.430,     1.000,     5.182,  -164.878,     0.000,   232.208,   330.744,    31.663,    34.679,    23.055,     8.727,     4.081,     2.182,     6.262,     6.262, 0.000E+00, 0.000E+00,
    15.200,    10.000,   443.845,     5.168,     0.014,    69.011,     0.000,     0.866,    36.945,   886.430,     1.000,     5.157,  -157.494,     0.000,   232.460,   330.612,    28.415,    30.927,    23.073,     8.745,     3.994,     2.164,     6.158,     6.158, 0.000E+00, 0.000E+00,
    15.300,    10.000,   443.838,     5.140,     0.013,    68.619,     0.498,     0.856,    36.938,   886.430,     1.000,     5.131,  -171.217,     0.470,   227.355,   330.479,    32.572,    35.991,    23.091,     8.760,     3.909,     2.146,     6.055,     6.055, 0.000E+00, 0.000E+00,
    15.400,    10.000,   443.831,     5.113,     0.017,    67.989,    41.809,     0.846,    36.931,   886.430,     1.000,     5.106,  -122.262,    39.442,   233.497,   330.348,    31.793,    33.060,    23.109,     8.776,     3.827,     2.128,     5.956,     5.956, 0.000E+00, 0.000E+00,
    15.500,    10.000,   443.822,     5.110,    -0.004,    67.620,   188.414,     0.817,    36.922,   886.430,     1.000,     5.093,    32.551,   177.749,   239.346,   330.335,    30.504,    23.705,    23.123,     8.796,     3.583,     2.082,     5.666,     5.666, 0.000E+00, 0.000E+00,
    15.600,    10.000,   443.812,     5.183,    -0.022,    67.192,   182.882,     0.804,    36.912,   886.430,     1.000,     5.082,    73.782,   172.530,   252.785,   330.681,    14.849,     6.004,    23.087,     9.065,     3.468,     2.070,     5.538,     5.538, 0.000E+00, 0.000E+00,
    15.700,    10.000,   443.802,     5.198,    -0.009,    66.674,    54.890,     0.801,    36.902,   886.430,     1.000,     5.062,   -72.556,    51.783,   242.795,   330.752,    24.445,    11.937,    23.046,     9.346,     3.431,     2.073,     5.504,     5.504, 0.000E+00, 0.000E+00,
    15.800,    10.000,   443.790,     5.132,     0.004,    66.461,     0.000,     0.807,    36.890,   886.430,     1.000,     5.032,  -152.104,     0.000,   232.188,   330.441,    25.901,    27.950,    23.041,     9.467,     3.487,     2.085,     5.572,     5.572, 0.000E+00, 0.000E+00,
    15.900,    10.000,   443.777,     5.081,     0.010,    66.012,     0.000,     0.816,    36.877,   886.430,     1.000,     5.003,  -162.804,     0.000,   228.861,   330.196,    28.171,    33.297,    23.079,     9.376,     3.566,     2.090,     5.656,     5.656, 0.000E+00, 0.000E+00,
    16.000,    10.000,   443.764,     5.037,     0.011,    65.366,     0.000,     0.811,    36.864,   886.430,     1.000,     4.976,  -175.916,     0.000,   225.059,   329.987,    31.489,    39.499,    23.110,     9.313,     3.536,     2.077,     5.614,     5.614, 0.000E+00, 0.000E+00,
    16.100,    10.000,   443.756,     4.998,     0.013,    61.952,     0.000,     0.803,    36.856,   886.430,     1.000,     4.950,  -173.196,     0.000,   226.070,   329.806,    31.377,    38.083,    23.176,     9.149,     3.478,     2.054,     5.532,     5.532, 0.000E+00, 0.000E+00,
    16.200,    10.000,   443.750,     4.965,    -0.001,    61.590,     0.000,     0.796,    36.850,   886.430,     1.000,     4.924,  -166.091,     0.000,   228.371,   329.645,    29.807,    35.011,    23.188,     9.187,     3.423,     2.041,     5.464,     5.464, 0.000E+00, 0.000E+00,
    16.300,    10.000,   443.743,     4.936,     0.010,    61.552,     0.747,     0.792,    36.843,   886.430,     1.000,     4.898,  -161.866,     0.705,   229.449,   329.510,    28.980,    33.530,    23.211,     9.161,     3.388,     2.029,     5.418,     5.418, 0.000E+00, 0.000E+00,
    16.400,    10.000,   443.735,     4.914,    -0.008,    60.435,    63.746,     0.789,    36.835,   886.430,     1.000,     4.873,  -106.328,    60.137,   223.678,   329.404,    28.970,    31.770,    23.217,     9.219,     3.370,     2.024,     5.394,     5.394, 0.000E+00, 0.000E+00,
    16.500,    10.000,   443.727,     4.920,    -0.025,    60.540,    84.696,     0.805,    36.827,   886.430,     1.000,     4.851,   -44.851,    79.902,   252.973,   329.436,    23.987,    24.304,    23.169,     9.420,     3.502,     2.054,     5.556,     5.556, 0.000E+00, 0.000E+00,
